recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded
83248833,76561198200534330,50,2,4411,1933,2310,1610174822,english,"In short  if you enjoy playing games with a well-executed and thought out story  great main protagonist  and excellent combat  you will love playing Horizon Zero Dawn. They nailed this game. If I had to pick a favorite game right now  it would be this one.

The open world feels a lot more open than it does in most ""open-world"" games and characters are fleshed out and interesting to converse with. The combat requires you to utilize a few different weapon types to serve very unique purposes in order to take down everything from small to enormous machines. This combined with the excellent sound and visual effects  along with the use of weak spots and specific machine parts that can be damaged or knocked off to affect the machines in different ways makes the combat feel very satisfying. All I will say about the story here is that it is very original and that you should avoid learning anything about it before you play because the way it unfolds is masterful.

I completed the main storyline in 38 hours - though you could spend more or less time depending on how you play  your skill level  and the difficulty setting you choose. I played fairly leisurely and spent time doing some of HZD's exceptionally well made side quests but I also pushed ahead in the main story in long bursts because of how interesting it was. I will definitely be playing past the main story.

My computer has a Ryzen 7 3700X and an RTX 2060 and the game runs very smoothly at 1080p  even on ultra settings. The teething issues with this PC port seem to have been mostly resolved for most people. I never ran across any bugs or stuttering issues in my 38 hours. You likely don't need even need a 3700X level CPU or RTX 2060 level GPU to run this game if you turn down the settings and play at 1080p.",1609028407,1609029429,True,1,0,0.523809552192687988,0,True,False,False,,
83236437,76561198827364912,21,1,3935,564,3370,1610078544,english,Thoroughly enjoyed this game. Great storytelling through discovery  and honestly makes you work hard for victory in the end. Over my entire playthrough  I did have the game crash three times in total  but I wouldn't say bugs severely detracted from my experience.,1609017627,1609017627,True,1,0,0.523809552192687988,0,True,False,False,,
83209347,76561198153210090,29,4,3789,2436,853,1610240338,english,if you liked the gameplay of witcher 3 then you will like this,1608996626,1608996626,True,1,0,0.523809552192687988,0,True,False,False,,
83198397,76561198357885973,33,1,341,0,341,1608906332,english,Just Amazing :),1608987669,1608987669,True,1,0,0.523809552192687988,1,True,False,False,,
83155702,76561197981334736,43,12,3398,1692,784,1610131918,english,Love the graphics. Story is very intriguing and I usually do not play for the story which means this one captivated me. You can do SO many things  buy so much awesome stuff and discover a lot of places. I recommend it 100% even if I am not as good at reviews.,1608941122,1608941122,True,2,0,0.523809552192687988,0,True,False,False,,
83152838,76561198271870570,34,2,5263,3868,974,1610147926,english,Robot Dinosaur things are cool,1608938229,1608938229,True,2,0,0.523809552192687988,0,True,False,False,,
83109506,76561198040513516,81,2,2938,0,2938,1607526118,english,The game takes a few hours before it lets you out in the Open  but the time is worth it for the experience it provides after that. The game totally worth it spending time on. Hope Sony release the next Horizon game on PC too..,1608899240,1608899240,True,1,0,0.523809552192687988,0,True,False,False,,
83093243,76561198094973186,120,2,1828,693,598,1609923030,english,Great game!,1608878824,1608878824,True,1,0,0.523809552192687988,0,True,False,False,,
83073944,76561198387701868,29,2,1127,0,747,1608924497,english,I owned this game when it first came out for the PS4 and absolutely loved it. The PC version is just as beautiful and the gameplay transfers seamlessly. (I use a XB1 controller rather than mouse+keyboard) My favorite thing about this game is the lore and the world building. You start off knowing that *something* happened  but how much you learn about the world greatly depends on how much you explore and listen to the story as it unfolds.,1608851377,1608851377,True,1,0,0.523809552192687988,0,True,False,False,,
83063813,76561198382442326,125,7,563,315,215,1609602021,english,like it a lot and i hope that forbidden west is also gonna release on pc.,1608840096,1608904151,True,2,0,0.523809552192687988,0,True,False,False,,
83057535,76561198079115907,56,1,6031,3459,1563,1610256543,english,Great graphics  good combat system. A HD Breath of the Wild,1608833723,1608833723,True,1,0,0.523809552192687988,0,True,False,False,,
83007153,76561199059725839,22,4,2584,0,1542,1608969477,english,"Battling robots with basically a bow and a few traps in a rebuilding and unstable post-apocalyptic world??? Count me in fam. Its so good I had to buy this game again. Horizon Zero Dawn offers deep lore  brilliant voice acting across the ensemble  and plenty of challenges to keep you busy. If you're a completionist  prepare yourself to scour a massive open world for artifact-data points and collectibles  oft hidden in plain sight during the main quest or tucked away in forgotten settlements. 
---
When I first booted up this PC version  it came with plenty of problems  but after updating my drivers and letting the game optimize settings Horizon played like a dream on the highest graphics setting.",1608775958,1608775958,True,1,0,0.523809552192687988,0,True,False,False,,
82916957,76561198034881656,115,40,1605,0,691,1608843175,english,"This game reminds me of Rise of the Tomb Raider – strong female protagonist  bow fights  stealth  scavenging and looting in order to craft and upgrade equipments  hunting wildlife  (mountain) climbing  ""tomb"" exploration to get rewards  a lot of (useless) collectibles – and of the Witcher 3 – alternative vision to search for clues  interesting secondary quests  bandit camps to clean to get a merchant. Since I like both those games  I can only recommand HZD.

The good:
- Beautiful game
- Interesting story (so far) and lore
- Smooth controls
- What was said above

The meh:
- Fighting is sometimes tiring: some enemies are sinks of hit points and the 3 ways to fight I found so far are not quite satisfying:
 * (arrow  arrow  dodge  dodge) × repeat 50 times
 * (dodge  dodge  dodge  dodge  dodge  dodge  hit) × repeat until you get somewhat hit and change to another strategy
 * (stealth  stealth strike  flee) × repeat 4  5 times per enemy (the quickest strategy I found  except with flying enemies… f*ck dem flying enemies)
I understand that it is important to hit weak part of the enemy  but it is not always that easy… (Ok  I know  git gud  all that)
- There are too much crafting and upgrading materials
- I am using a custom keyboard configuration  but I can't rebind keys to match my configuration (some keys are locked…) And before you roar at me  I CAN'T play with a controller…

I'm glad I waited for patches before buying this game  because I have not encountered a single bug until now.",1608681188,1608681188,True,2,0,0.523809552192687988,0,True,False,False,,
82878429,76561198869586459,61,4,958,12,845,1609676426,english,A beautiful designed world,1608637331,1608637331,True,1,0,0.523809552192687988,0,True,False,False,,
82872172,76561198068413410,90,2,3277,925,606,1609591222,english,really great game with excellent graphics and story.,1608628002,1608628002,True,1,0,0.523809552192687988,0,True,False,False,,
82863960,76561198138866163,44,2,1052,283,768,1609213904,english,I just had the utter pleasure of being chased down a mountainside by three robotic raptors and a cyber sabertooth beast and got away just in time to get pummeled into the earth by a heard of digioxen. what an absolute rush. 10/10 would recommend.,1608613737,1608613737,True,1,0,0.523809552192687988,0,True,False,False,,
82792914,76561197994305438,459,9,3543,0,3543,1601605049,english,"Definitely the game of the year for me  and one of the best games I've ever played.

The story is SUCH an interesting concept  It had me hooked from the beginning. And the characters are very interesting. I just wanted to find out more  get more answers. I couldn't stop playing  and I can't wait for Horizon 2.

The combat system is one of the best I've ever experienced in a game  I really can't put it into words but you feel so much in control  you can do really cool kills and it really feels like you're the one doing it. Not like other games where you press a button and the whole epic kill becomes an animation that does the job for you.

The crafting system is not too simple / dumb  and not too hard either as some games that requires you to have 10 different pieces just to make one single arrow. (which get annoying after a while with thousands of pieces in your inventory) I feel this had a great balance to it.

The graphics are truly amazing  the world is so beautiful  all the animals  machines  cities etc.",1608509229,1608509229,True,2,0,0.523809552192687988,0,True,False,False,,
